Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop
03/04/2021,09009,9,New Haven County,CT,98,120734,14.1,,,120710,16.2,120629,17.6,72004,47.2,70217,8.2,,,,,70213,9.4,70156,10.3,36379,23.8,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
03/03/2021,09009,9,New Haven County,CT,98,115972,13.6,,,115950,15.5,115871,17,70601,46.3,68029,8,,,,,68025,9.1,67970,9.9,34974,22.9,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
03/02/2021,09009,9,New Haven County,CT,97.9,111367,13,,,111351,14.9,111272,16.3,68668,45,66624,7.8,,,,,66620,8.9,66566,9.7,34047,22.3,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
03/01/2021,09009,9,New Haven County,CT,97.9,108382,12.7,,,108370,14.5,108292,15.8,67191,44,64859,7.6,,,,,64855,8.7,64803,9.5,32901,21.6,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/28/2021,09009,9,New Haven County,CT,97.9,106913,12.5,,,106901,14.3,106824,15.6,66092,43.3,64376,7.5,,,,,64372,8.6,64321,9.4,32547,21.3,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/27/2021,09009,8,New Haven County,CT,97.9,100048,11.7,,,100036,13.4,99964,14.6,60826,39.9,59739,7,,,,,59736,8,59688,8.7,29111,19.1,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/26/2021,09009,8,New Haven County,CT,97.9,100031,11.7,,,100019,13.4,99947,14.6,60823,39.9,59722,7,,,,,59719,8,59671,8.7,29103,19.1,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/25/2021,09009,8,New Haven County,CT,97.9,96300,11.3,,,96291,12.9,96220,14.1,57842,37.9,57136,6.7,,,,,57133,7.7,57085,8.4,27108,17.8,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/24/2021,09009,8,New Haven County,CT,97.8,93210,10.9,,,93201,12.5,93131,13.6,55360,36.3,54522,6.4,,,,,54519,7.3,54472,8,25301,16.6,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/23/2021,09009,8,New Haven County,CT,97.8,91547,10.7,,,91539,12.3,91471,13.4,54038,35.4,53200,6.2,,,,,53198,7.1,53151,7.8,24411,16,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/22/2021,09009,8,New Haven County,CT,97.8,89577,10.5,,,89570,12,89502,13.1,52582,34.5,51553,6,,,,,51551,6.9,51504,7.5,23253,15.2,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/21/2021,09009,8,New Haven County,CT,97.8,87896,10.3,,,87890,11.8,87823,12.8,51121,33.5,50397,5.9,,,,,50395,6.8,50351,7.4,22313,14.6,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/20/2021,09009,7,New Haven County,CT,97.8,83782,9.8,,,83777,11.2,83710,12.2,47569,31.2,47932,5.6,,,,,47930,6.4,47886,7,20434,13.4,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/19/2021,09009,7,New Haven County,CT,97.8,81895,9.6,,,81890,11,81823,12,45966,30.1,46476,5.4,,,,,46474,6.2,46430,6.8,19455,12.7,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/18/2021,09009,7,New Haven County,CT,97.8,79537,9.3,,,79532,10.7,79465,11.6,43864,28.7,44850,5.2,,,,,44848,6,44809,6.6,18245,12,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/17/2021,09009,7,New Haven County,CT,97.7,76691,9,,,76686,10.3,76620,11.2,41289,27.1,42157,4.9,,,,,42155,5.7,42118,6.2,16174,10.6,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/16/2021,09009,7,New Haven County,CT,97.8,76581,9,,,76576,10.3,76510,11.2,41227,27,42035,4.9,,,,,42033,5.6,41996,6.1,16082,10.5,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/15/2021,09009,7,New Haven County,CT,97.7,74881,8.8,,,74876,10,74810,10.9,39731,26,40150,4.7,,,,,40148,5.4,40112,5.9,14695,9.6,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/14/2021,09009,7,New Haven County,CT,97.7,72792,8.5,,,72787,9.8,72723,10.6,37827,24.8,39221,4.6,,,,,39219,5.3,39183,5.7,14049,9.2,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/13/2021,09009,6,New Haven County,CT,97.6,70035,8.2,,,70030,9.4,69966,10.2,35553,23.3,36993,4.3,,,,,36991,5,36956,5.4,12202,8,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/12/2021,09009,6,New Haven County,CT,97.4,67003,7.8,,,66998,9,66935,9.8,33169,21.7,32655,3.8,,,,,32653,4.4,32626,4.8,9733,6.4,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/11/2021,09009,6,New Haven County,CT,97.5,66990,7.8,,,66985,9,66922,9.8,33165,21.7,32640,3.8,,,,,32638,4.4,32611,4.8,9729,6.4,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/10/2021,09009,6,New Haven County,CT,97.4,66122,7.7,,,66118,8.9,66055,9.7,32506,21.3,30630,3.6,,,,,30628,4.1,30601,4.5,8582,5.6,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/09/2021,09009,6,New Haven County,CT,97.2,63983,7.5,,,63979,8.6,63920,9.4,30958,20.3,28365,3.3,,,,,28363,3.8,28340,4.1,7718,5.1,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/08/2021,09009,6,New Haven County,CT,97.3,63817,7.5,,,63813,8.6,63754,9.3,30827,20.2,28081,3.3,,,,,28079,3.8,28056,4.1,7485,4.9,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/07/2021,09009,6,New Haven County,CT,97.3,63404,7.4,,,63400,8.5,63342,9.3,30518,20,27172,3.2,,,,,27170,3.6,27149,4,6932,4.5,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/06/2021,09009,5,New Haven County,CT,97,61226,7.2,,,61222,8.2,61164,8.9,28796,18.9,23747,2.8,,,,,23745,3.2,23728,3.5,5733,3.8,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/05/2021,09009,5,New Haven County,CT,97.2,61138,7.2,,,61134,8.2,61076,8.9,28762,18.8,23597,2.8,,,,,23595,3.2,23578,3.4,5620,3.7,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/04/2021,09009,5,New Haven County,CT,97.2,60071,7,,,60067,8.1,60009,8.8,27872,18.3,22281,2.6,,,,,22279,3,22262,3.3,5422,3.6,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/03/2021,09009,5,New Haven County,CT,97.1,59027,6.9,,,59023,7.9,58965,8.6,27116,17.8,20938,2.4,,,,,20936,2.8,20920,3.1,5131,3.4,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/02/2021,09009,5,New Haven County,CT,97.2,58706,6.9,,,58702,7.9,58647,8.6,26938,17.7,20498,2.4,,,,,20496,2.7,20480,3,4907,3.2,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
02/01/2021,09009,5,New Haven County,CT,97.3,58534,6.8,,,58530,7.8,58475,8.6,26854,17.6,20007,2.3,,,,,20005,2.7,19989,2.9,4670,3.1,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/31/2021,09009,5,New Haven County,CT,97.2,57233,6.7,,,57229,7.7,57174,8.4,25810,16.9,19056,2.2,,,,,19054,2.6,19038,2.8,4014,2.6,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/30/2021,09009,4,New Haven County,CT,96.9,53787,6.3,,,53783,7.2,53732,7.9,23222,15.2,16205,1.9,,,,,16203,2.2,16192,2.4,3172,2.1,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/29/2021,09009,4,New Haven County,CT,97,53578,6.3,,,53574,7.2,53523,7.8,23051,15.1,16148,1.9,,,,,16146,2.2,16135,2.4,3165,2.1,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/28/2021,09009,4,New Haven County,CT,97.1,51927,6.1,,,51923,7,51873,7.6,21731,14.2,14674,1.7,,,,,14672,2,14662,2.1,2850,1.9,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/27/2021,09009,4,New Haven County,CT,96.9,49011,5.7,,,49007,6.6,48961,7.2,19473,12.8,10864,1.3,,,,,10862,1.5,10858,1.6,2007,1.3,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/26/2021,09009,4,New Haven County,CT,97.2,48960,5.7,,,48956,6.6,48910,7.2,19439,12.7,10726,1.3,,,,,10724,1.4,10720,1.6,1979,1.3,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/25/2021,09009,4,New Haven County,CT,97.1,47174,5.5,,,47170,6.3,47125,6.9,17928,11.7,9308,1.1,,,,,9306,1.2,9302,1.4,1838,1.2,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/24/2021,09009,4,New Haven County,CT,97,45837,5.4,,,45833,6.1,45788,6.7,16820,11,8887,1,,,,,8885,1.2,8881,1.3,1805,1.2,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/23/2021,09009,3,New Haven County,CT,97,41973,4.9,,,41969,5.6,41927,6.1,13953,9.1,7536,0.9,,,,,7535,1,7531,1.1,1609,1.1,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/22/2021,09009,3,New Haven County,CT,96.6,40238,4.7,,,40234,5.4,40198,5.9,12692,8.3,6669,0.8,,,,,6668,0.9,6664,1,1450,1,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/21/2021,09009,3,New Haven County,CT,97,40071,4.7,,,40067,5.4,40031,5.9,12581,8.2,6627,0.8,,,,,6626,0.9,6622,1,1446,0.9,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/20/2021,09009,3,New Haven County,CT,96.8,38257,4.5,,,38253,5.1,38218,5.6,11287,7.4,5736,0.7,,,,,5735,0.8,5731,0.8,1239,0.8,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/19/2021,09009,3,New Haven County,CT,96.6,36072,4.2,,,36069,4.8,36041,5.3,10034,6.6,4599,0.5,,,,,4599,0.6,4595,0.7,889,0.6,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/18/2021,09009,3,New Haven County,CT,96.7,34670,4.1,,,34667,4.6,34643,5.1,8978,5.9,4588,0.5,,,,,4588,0.6,4584,0.7,887,0.6,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/17/2021,09009,3,New Haven County,CT,96.2,32813,3.8,,,32810,4.4,32792,4.8,7970,5.2,3986,0.5,,,,,3986,0.5,3986,0.6,675,0.4,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/16/2021,09009,2,New Haven County,CT,96.3,32500,3.8,,,32497,4.4,32479,4.8,7718,5.1,3938,0.5,,,,,3938,0.5,3938,0.6,670,0.4,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/15/2021,09009,2,New Haven County,CT,95.5,29169,3.4,,,29166,3.9,29149,4.3,6705,4.4,3349,0.4,,,,,3349,0.4,3349,0.5,479,0.3,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/14/2021,09009,2,New Haven County,CT,95.6,29158,3.4,,,29155,3.9,29138,4.3,6702,4.4,3348,0.4,,,,,3348,0.4,3348,0.5,479,0.3,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/13/2021,09009,2,New Haven County,CT,95.1,27331,3.2,,,27330,3.7,27317,4,6101,4,2317,0.3,,,,,2317,0.3,2317,0.3,152,0.1,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/12/2021,09009,2,New Haven County,CT,95.1,27283,3.2,,,27282,3.7,27269,4,6077,4,2159,0.3,,,,,2159,0.3,2159,0.3,138,0.1,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/11/2021,09009,2,New Haven County,CT,94.8,26340,3.1,,,26339,3.5,26327,3.9,5752,3.8,1788,0.2,,,,,1788,0.2,1788,0.3,117,0.1,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/10/2021,09009,2,New Haven County,CT,95.3,23174,2.7,,,23173,3.1,23162,3.4,4115,2.7,1401,0.2,,,,,1401,0.2,1401,0.2,82,0.1,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,854757,,,745833,683540,
01/09/2021,09009,1,New Haven County,CT,93.8,20990,2.5,,,20989,2.8,20979,3.1,3457,2.3,1130,0.1,,,,,1130,0.2,1130,0.2,71,0,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,,,,,,,,,,854757,,,745833,683540,
01/08/2021,09009,1,New Haven County,CT,95.7,20949,2.5,,,20948,2.8,20938,3.1,3450,2.3,947,0.1,,,,,947,0.1,947,0.1,58,0,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,,,,,,,,,,854757,,,745833,683540,
01/07/2021,09009,1,New Haven County,CT,97.3,17886,2.1,,,17885,2.4,17877,2.6,2721,1.8,374,0,,,,,374,0.1,374,0.1,24,0,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,,,,1,1,,,,,,,,,,854757,,,745833,683540,
01/06/2021,09009,1,New Haven County,CT,98.5,17828,2.1,,,17827,2.4,17819,2.6,2712,1.8,257,0,,,,,257,0,257,0,17,0,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
01/05/2021,09009,1,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
01/04/2021,09009,1,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
01/03/2021,09009,1,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
01/02/2021,09009,53,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
01/01/2021,09009,53,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/31/2020,09009,53,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/30/2020,09009,53,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/29/2020,09009,53,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/28/2020,09009,53,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/27/2020,09009,53,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/26/2020,09009,52,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/25/2020,09009,52,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/24/2020,09009,52,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/23/2020,09009,52,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/22/2020,09009,52,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/21/2020,09009,52,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/20/2020,09009,52,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/19/2020,09009,51,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/18/2020,09009,51,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/17/2020,09009,51,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/16/2020,09009,51,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/15/2020,09009,51,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/14/2020,09009,51,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
12/13/2020,09009,51,New Haven County,CT,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,854757,,,745833,683540,
