State_Tribe_Territory,County_Name,FIPS_State,FIPS_County,date,order_code,Face_Masks_Required_in_Public,Source_of_Action,URL,Citation
CT,New Haven County,9,9,11/26/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,11/27/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,11/28/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,11/29/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,11/30/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/1/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/2/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/3/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/4/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/5/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/6/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/7/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/8/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/9/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/10/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/11/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/12/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/13/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/14/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/15/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/16/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/17/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/18/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/19/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/20/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/21/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/22/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/23/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/24/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/25/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/26/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/27/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/28/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/29/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/30/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,12/31/2020,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/1/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/2/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/3/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/4/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/5/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/6/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/7/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/8/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/9/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/10/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/11/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/12/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/13/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/14/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/15/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/16/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/17/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/18/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/19/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/20/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/21/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/22/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/23/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/24/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/25/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/26/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/27/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/28/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/29/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/30/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,1/31/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,2/1/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,2/2/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,2/3/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,2/4/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,2/5/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,2/6/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,2/7/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9L.pdf,"Conn. Exec. Order No. 9L (Nov. 9, 2020)"
CT,New Haven County,9,9,2/8/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/9/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/10/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/11/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/12/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/13/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/14/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/15/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/16/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/17/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/18/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/19/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/20/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/21/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/22/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/23/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/24/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/25/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/26/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/27/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,2/28/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/1/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/2/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/3/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/4/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/5/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/6/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/7/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/8/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/9/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/10/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/11/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/12/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/13/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/14/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/15/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/16/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/17/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/18/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
CT,New Haven County,9,9,3/19/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-10A.pdf,"Conn. Exec. Order No. 10A (Feb. 8, 2021)"
